KALANIANAOLE HEAD START CENTER,PAPAIKOU,"27-330 OLD MAMALAHOA HIGHWAY, BLDG. J-101",,96819,HI
KUA 'O KA LA PUBLIC CHARTER SCHOOL,PAHOA,P.O. BOX 1413,,96778,HI
HAWAII COUNTY NUTRITION PROGRAM-KEAAU,KEAAU,16-189 PILIMUA STREET,,96720,HI
HONOMU ADULT DAY CENTER,HONOMU,28-1630 OLD MAMALAHOA HIGHWAY,,96720,HI
CONNECTIONS NEW CENTURY PUBLIC CHARTER SCHOOL,HILO,174 KAMEHAMEHA AVENUE,,96720,HI
KE ANA LA'AHANA PUBLIC CHARTER SCHOOL,HILO,1500 KALANIANA'OLE AVENUE,,96720,HI
HAILI CHRISTIAN SCHOOL,HILO,190 ULULANI STREET,,96720,HI
KA 'UMEKE KA'EO HIPCS,HILO,1500 KALANIANAOLE AVENUE,,96720,HI
HAWAII COUNTY POLICE DEPARTMENT,HILO,349 KAPIOLANI STREET,,96720,HI
HA'AHEO ELEMENTARY SCHOOL CAFETERIA,HILO,121 HA'AHEO ROAD,,96804,HI
HAWAII COUNTY NUTRITION PROGRAM,HILO,799 PIILANI STREET,,96720,HI
KE KULA KUMUKAHI O KUA 'O KA LA PUBLIC CHARTER SCHOOL,PAHOA,P.O. BOX 1413,,96778,HI
PAPAALOA NUTRITION CENTER,PAPAALOA,PAPAALOA GYM ANNEX,,96720,HI
KAMEHAMEHA PRESCHOOLS WAIANUENUE I & II,HILO,374 WAIANUENUE AVENUE,,96720,HI
KAMEHAMEHA SCHOOLS/COMMUNITY-BASED EARLY CHILDHOOD EDUCATION/HAMAKUA,PAAUILO,43-1377 HAWAII BELT ROAD,,96720,HI
HILO HONGWANJI PRESCHOOL,HILO,398 KILAUEA AVENUE,,96720,HI
JAMA ENTERPRISES,HILO,71 BANYAN DRIVE,,96726,HI
HALE ALOHA CHRISTIAN SCHOOL,HILO,595 KUPULAU ROAD,,96720,HI
KAMEHAMEHA PRESCHOOL PAHOA,PAHOA,3022 PUNA ROAD,,96720,HI
VOLCANO SCHOOL OF ARTS AND SCIENCES-PCS,VOLCANO,99-128 OLD VOLCANO ROAD,,96785,HI
"BAYFRONT COFFEE, KAVA, & TEA COMPANY, LLC",HILO,116 KAMEHAMEHA AVENUE,,96749,HI
KULA KAMALI'I O HI'IKEAKAIKAMALAMA,HILO,1500 KALANIANAOLE AVENUE,,96720,HI
HILO ADULT DAY CENTER,HILO,34 RAINBOW DRIVE,,96720,HI
KAMEHAMEHA PRESCHOOL HILO,HILO,1957A KINOOLE STREET,,96720,HI
HAWAII COMMUNITY COLLEGE CHILDREN'S CENTER,HILO,200 W. KAWILI STREET,,96720,HI
E 'MAKAALA SCHOOL,HILO,440 W. LANIKAULA STREET,,96720,HI
AKMAL INDIAN CUISINE,HILO,259 HAILI STREET,,96720,HI
BUENO BURRITO,HILO,190 KEAWE STREET,,96720,HI
ABUNDANT LIFE NATURAL FOODS,HILO,292 KAMEHAMEHA AVENUE,,96720,HI
BIG ISLAND OHANA CAFÉ,HILO,179 KILAUEA AVENUE,,96720,HI
HAMAKUA LIVING A GENERAL STORE,HONOKAA,45-3565 MAMANE STREET,,96727,HI
SEAMOUNTAIN GOLF COURSE SNACK SHOP,PAHALA,95-761 ALANUI ROAD,,96777,HI
FULL MOON COFFEE,HILO,59 KALAKAUA,,96720,HI
"ALOHA PETROLEUM, LTD.-ISLAND MINI-MART #1052",HILO,761 KEKUANAOA STREET,,96813,HI
THE BLIND SPOT CAFÉ,HILO,75 AUPUNI STREET,,96720,HI
AINAOLA MART,HILO,1142-A AINAOLA DRIVE,,96720,HI
"CUBBY HOLE, THE",HILO,1190 WAIANUENUE AVENUE,,96720,HI
DA STORE HAWAIIAN BEACHES,PAHOA,15-783 KAHAKAI BLVD.,,96749,HI
LEE ANN KROMAN,KEAAU,KEAAU VILLAGE MARKET,,89130,HI
BIG ISLAND PIZZA,HILO,760 KILAUEA AVENUE,,96749,HI
PUNANA LEO O HILO,KEAAU,16-120 'OPUKAHA'IA STREET,,96720,HI
CAFÉ CONCERTO,HILO,808 KILAUEA AVENUE,,96749,HI
ALOHA BASKETS & BALLOONS,HILO,"1472 KILAUEA AVENUE, #2",,96720,HI
HALE INU SPORTS BAR,HILO,"400 HUALANI ST., 17A",,96720,HI
KRESS CINEMAS #313,HILO,"174 KAMEHAMEHA AVENUE, BOX 1",,96205,HI
PAHALA PRESCHOOL,PAHALA,HUAPALA STREET,,96777,HI
KEAWE 76,HILO,210 KEAWE STREET,,96813,HI
JAYS CUISINE,HILO,239 KEAWE STREET,,96720,HI
KAM 76,HILO,1801 KAMEHAMEHA AVENUE,,96813,HI
PALACE THEATRE LOBBY CAFÉ,HILO,38 HAILI STREET,,96720,HI
LOW STORE,PEPEEKEO,28-1099 OLD MAMALAHOA HIGHWAY,,96783,HI
MA DHE RHON'S FOOD AND MERCHANDISE STORE,HILO,99 KEAWE STREET,,96720,HI
MILLIE'S DELI & SNACKSHOP,HILO,94 KALANIANAOLE AVENUE,,96720,HI
JUST CRUISIN COFFEE-HILO,HILO,835 KILAUEA AVENUE,,96720,HI
MIGHTY,HILO,330 KAMEHAMEHA AVENUE,,96778,HI
PINKY'S 5 EIGHT,PAPAIKOU,HIGHWAY 19 OLD MILL ROAD,,96781,HI
KINOOLE BAPTIST CHURCH ENRICHMENT PROGRAM,HILO,1815 KINOOLE STREET,,96720,HI
KAIKO'O SEEDS N THINGS,HILO,346 KILAUEA AVENUE,,96720,HI
HILO SHARKS COFFEE SHOP,HILO,41 WAIANUENUE AVENUE,,96781,HI
HILO FARMERS MARKET,HILO,330 KAMEHAMEHA AVENUE,,96721,HI
HONOKAA PEOPLE'S THEATRE,HONOKAA,MAMANE STREET,,96727,HI
SIMPLY NATURAL,HONOKAA,45-3625 MAMANE STREET,,96727,HI
PU'ULA UNITED CHURCH OF CHRIST,PAHOA,KEHAU & CHURCH ROADS,,96778,HI
SAFEWAY STARBUCKS #2893,HILO,381 E. MAKAALA STREET,,85038,HI
SWEET THUNDER PRODUCTS,HILO,"400 HUALANI STREET, #16B",,96720,HI
SAKURA SAKURA,HILO,794C KILAUEA AVENUE,,96720,HI
PUNALU'U BAKE SHOP,NAALEHU,95-5642 MAMALAHOA  HIGHWAY,,96772,HI
SUSHI BAR HIME,HILO,14 FURNEAUX LANE,,96720,HI
PU'UEO COMMUNITY CENTER,HILO,145 WAINAKU STREET,,96721,HI
RATANA'S,HILO,330 C KAMEHAMEHA AVENUE,,96749,HI
THIS IS IT HOT DOGS,HILO,301 KEAWE STREET,,96785,HI
PUNA JAVA,PAHOA,15-2941 PAHOA VILLAGE ROAD,,96771,HI
THE COFFEE BOT.LLC,HILO,330 KAMEHAMEHA AVENUE,,96720,HI
TODD'S VENDING,HILO,101 PAUAHI STREET,,96720,HI
THE OASIS,HILO,211 KILAUEA AVENUE,,96720,HI
"THE GOOD YEARS EDUCATIONAL DAY CARE CENTER, INC.",HILO,97-A OLONA STREET,,96720,HI
PUFF CITY,HILO,187 KEAWE STREET,,96720,HI
SOMSAMAI STYLE RESTAURANT,HILO,18 FURNEAUX LANE,,96720,HI
TODD'S,HILO,75 AUPUNI STREET,,96720,HI
WAIPIO POI,KAMUELA,61 A KEKAULUOHI ST.,,801,HI
WHAT'S SHAKIN,PEPEEKEO,27-999 OLD MAMALAHOA HIGHWAY,,96783,HI
ALOHA TROPICAL FARMS - CART-MOBILE SELLING OVER TABLE,HILO,330 KAMEHAMEHA AVENUE,,96760,HI
YWCA OF HAWAII ISLAND,HILO,145 ULULANI STREET,,96720,HI
AKMAL,HILO,259 HAILI STREET,,96720,HI
DAIRY QUEEN/ORANGE JULIUS,HILO,"111 E. PUAINAKO STREET, STORE #574",,96720,HI
WOODSHOP GALLERY CAFE,HONOMU,28-1690 OLD GOVERNMENT ROAD,,96776,HI
BEST BIG ISLAND,PAHOA,13-3966 LAUONE STREET,,96778,HI
BIG ISLAND FRUITSICLES - MOBILE,HONOKAA,45-1145 KALEHUA ROAD,,96727,HI
YOGURTLAND HILO,HILO,"111 E. PUAINAKO STREET, #105A",,96764,HI
BIG ISLAND BAKE SHOPPE - MOBILE,HILO,54 MAMO STREET,,96720,HI
4 SEASONS FOODS,HILO,232 SILVA STREET,,96760,HI
BIG ISLAND FRUITSICLES - STORAGE,HONOKAA,45-1145 KALEHUA ROAD,,96727,HI
JUST FABULOUSO,HILO,174 KAMEHAMEHA AVENUE,,96720,HI
LANIAKEA EXPRESS,HILO,HILO INTERNATIONAL AIRPORT,,96720,HI
BENLYNNE C. ASTEL-MOBILE,VOLCANO,19-4030 WRIGHT ROAD,,96760,HI
ASAMI'S KITCHEN-MOBILE,HILO,308 KILAUEA AVENUE,,96720,HI
KIM COMPANY-MOBILE,PAHOA,15-676 KAHAKAI BOULEVARD,,96720,HI
MALANAHAE FARM,PAAUILO,43-964 PAAUILO MAKAI ROAD,,96727,HI
HONOKAA HIGH & INTERMEDIATE SCHOOL-CTE HOT DOG CART,HONOKAA,45-527 PAKALANA STREET,,96727,HI
JJ'S SHAVED ICE/HOT DOG - MOBILE,HILO,1477 KALANIANAOLE AVENUE,,96749,HI
HOT PONY HOT DOGS,HILO,16-2205 AINALOA DRIVE,,96778,HI
ET PHONE US - CART,PAHOA,16-343 AINALOA BOULEVARD,,96778,HI
BIG ISLAND TARO CHIPS - MOBILE # 1,PAPAIKOU,27-425 MAMALAHOA HIGHWAY,,96781,HI
GRASS SHAK - MOBILE,HONOKAA,45-491 LEHUA STREET,,96727,HI
MARTHA P. AGUILAR - MOBILE,PAHOA,15-2942 A PAHOA VILLAGE ROAD,,96778,HI
LE MAGIC PAN - MOBILE,HILO,96 WAINAKU DRIVE,,96720,HI
GAURANGA LIVE - CART,HILO,330 KAMEHAMEHA AVENUE,,96720,HI
LEI WATSON-MOBILE,HILO,264 KEAWE STREET,,96749,HI
GARDEN SNACK CLUB- MOBILE UNIT,HILO,82 KILAUEA AVENUE,,96720,HI
KUAHIWI RANCH NATURAL BEEF,NAALEHU,P.O. BOX 294,,96772,HI
BIG KAHUNAS STEAK HOUSE LLC,HILO,330 KAMEHAMEHA AVENUE,,96720,HI
ISLAND FLAVOR-CART,KEAAU,16-647 OLD VOLCANO ROAD,,96749,HI
BIG ISLAND TARO CHIPS - MOBILE #2,PAPAIKOU,27-425 MAMALAHOA HIGHWAY,,96781,HI
PAULINE'S BAKERY - MOBILE,HILO,152 W. NAAUAO STREET,,96720,HI
"POHOIKI DOG HOUSE, #188 HYU",PAHOA,16-2205 AINALOA DRIVE,,96778,HI
TEX DRIVE IN - MOBILE,HONOKAA,45-690 PAKALANA STREET,,96727,HI
SOONTAREE'S DELI-MOBILE,HILO,"14 W. LANIKAULA STREET, #104",,96720,HI
MOANA'S POI - MOBILE,HILO,87 KAWAILANI STREET,,96720,HI
TALOFA LOCO KITCHEN-MOBILE CART,HILO,330 KAMEHAMEHA AVENUE,,96749,HI
NIUNUI - MOBILE,HILO,330 KAMEHAMEHA AVENUE,,96720,HI
SOMMAI C. TANIMOTO,HILO,804 KILAUEA AVENUE,,96720,HI
NANKULIKAI CORP.-CART,PAHOA,SHELL STREET,,96778,HI
ROY'S THAI FOOD - MOBILE,PAHOA,15-2955 OLD PAHOA ROAD,,96720,HI
RORY VALLE-MOBILE,KEAAU,15-1570 MAKUU DRIVE,,96760,HI
MOKUWAI PIKO POI,HONOKAA,45-519 PIKAKE STREET,,96727,HI
"PAHOA DOG HOUSE, #151 HYU",PAHOA,16-2205 AINALOA DRIVE,,96778,HI
THE HOT DOG GUY - MOBILE,PAHOA,15-2670 PAHOA VILLAGE ROAD #2 SPACE D,,96778,HI
ONE SIMPLE SALSA - MOBILE(OVER THE TABLE),HILO,300 KAMEHAMEHA AVENUE,,96749,HI
PAAUILO FOREST FARM - MOBILE,PAAUILO,43-964 PAAUILO MAKAI ROAD,,96727,HI
MOANA'S POI - HBT 982,HILO,87 KAWAILANI STREET,,96720,HI
STEVE LAMBUTH,VOLCANO,COOPER CENTER,,96785,HI
BIG KAHUNAS STEAK HOUSE LLC-MOBILE,NINOLE,P.O. BOX 45,,96773,HI
CAPTAIN'S LUNCH WAGON,KEAAU,16-203 WILIAMA PLACE,,96749,HI
DA' OHANA SNACK WAGON,KEAAU,15-1904 28TH POHA STREET,,96749,HI
WAIPI'O VALLEY TARO PRODUCTS - MOBILE,KUKUIHAELE,48-5230 HONOKAA-WAIPIO ROAD,,96727,HI
BAYSIDE CHEVRON SERVICE,HILO,774 KAMEHAMEHA AVENUE,,96720,HI
JJ SHAVE ICE/HOT DOG BUS,KEAAU,"15-1830 5TH STREET, HPP",,96749,HI
THE HOT DOG GUY - MOBILE,PAHOA,"15-2670 PAHOA VILLAGE ROAD #2, SPACE D",,96778,HI
GRILL WAGON,HILO,266 MAKAALA STREET,,96720,HI
WAIPIO VALLEY POI-CART,PAAUILO,43-964 PAAUILO MAKAI ROAD,,96727,HI
DA MANAPUA MAN,MT. VIEW,18-7893 KANIELA ROAD,,96720,HI
GINA'S MOBILE KITCHEN - LUNCH WAGON-HULI MACHINE,KEAAU,15-1657 2ND AVENUE,,96749,HI
BIG ISLAND HOT DOG COMPANY-LUNCHWAGON,VOLCANO,COOPER CENTER,,96785,HI
DELA CRUZ SHAVE ICE - MOBILE,HILO,1436 KUULEI STREET,,96720,HI
ELI'S DELI,HILO,87-A KAWAILANI STREET,,96749,HI
COFFEE CABOOSE-MOBILE,HILO,PUNAHOA STREET,,96720,HI
WAIPIO VALLEY TARO PRODUCTS - MOBILE III,KUKUIHAELE,48-5230 HONOKAA-WAIPIO ROAD,,96727,HI
KALAS INDIA CUISINE,PAHOA,P.O. BOX 931,,96778,HI
BIG T'S STREET TREAT'S - MOBILE,HONOKAA,64-453625 MAMANE STREET,,96743,HI
THAI SMILE-MOBILE,HILO,88 KANOELEHUA AVENUE,,96771,HI
RATANA'S-LUNCHWAGON,HILO,88 KANOELEHUA AVENUE,,96749,HI
WAILANA'S JUICE BAR - MOBILE,HILO,160 KILAUEA AVENUE,,96720,HI
NAPUA LEI-MOBILE,PAHOA,13-3677 KALAPANA ROAD,,96771,HI
THE GREEN MACHINE - MOBILE,HILO,87-A KAWAILANI STREET,,96720,HI
KEAAU YOUTH BUSINESS CENTER - LUNCHWAGON,KEAAU,15-640 KEAAU-PAHOA HIGHWAY,,96749,HI
REAL FRESH COOKIN'-LUNCHWAGON,HONOKAA,45-491 LEHUA STREET,,96727,HI
M3-K,HILO,330 KAMHEAMEHA AVENUE,,96720,HI
TACOLICIOUS-MOBILE,KEAAU,15-1466 22ND AVENUE,,96720,HI
MARRIOTT SODEXHO MANAGEMENT SERVICES-CUBE,HILO,200  W. KAWILI STREET,,96720,HI
SHAVE ICE SHACK - MOBILE,HONOKAA,45-539 PLUMERIA STREET,,96727,HI
POKE TO YOUR TASTE-MOBILE,HILO,2010 KILAUEA AVENUE,,96720,HI
PIZZA MAN PIZZA - MOBILE,PAHOA,P.O. BOX 1329,,96778,HI
LAVA ROCK FARM,KURTISTOWN,16-1783 OOAA,,96760,HI
TW MANAPUA - MOBILE,HILO,300 W. LANIKAULA STREET,,96720,HI
AUNTY VAL'S ISLAND TREATS,PAHOA,15-2684 MALOLO STREET,,96778,HI
KANAKANUI OHANA CATERING AND LUNCH WAGON - LUNCHWAGON,HILO,124 MAKAALA STREET,,96760,HI
KEAAU FILIPINO FOOD STORE,KEAAU,16-577 OLD VOLCANO ROAD,,96749,HI
MISTER D'S SHAVE ICE & GRINDS-MOBILE KITCHEN,HILO,226-A MAKAALA STREET,,96720,HI
"M. SAKADO STORE, INC.",LAUPAHOEHOE,P.O. BOX 66,,96764,HI
LONGS DRUGS #7098,PAHOA,15-1450 KAHAKAI BOULEVARD,,96720,HI
"KAWATE SEED SHOP, LLC",HILO,1990 KINOOLE STREET,,96720,HI
"ROBYN'S SHAVE ICE, LLC-FROZEN DESSERT-896-HCY",HILO,"1370 ULULANI STREET, #C608",,96720,HI
HILO INTERNATIONAL AIRPORT NEWSSTAND,HILO,"HILO INTERNATIONAL AIRPORT SHOP, INC.",,96720,HI
GINA'S LUNCH WAGON,KEAAU,"15-1657 2ND AVENUE, HPP",,96749,HI
KAI STORE,HILO,2010 KILAUEA AVENUE,,96720,HI
BLUE KALO,HILO,71 BANYAN DRIVE,,96720,HI
J'S ASIAN MARKET,HONOKAA,45-3593 MAMANE STREET,,96727,HI
JAN'S STORE,HONOMU,28-179 HONOMU ROAD,,96728,HI
BANYAN GENERAL STORE,HILO,71 BANYAN DRIVE,,96720,HI
MARCY'S VARIETY STORE,HILO,266 MAKAALA STREET,,96720,HI
HILO DOLLAR PLUS,HILO,"111 E. PUAINAKO STREET, STE 475",,96720,HI
LONG'S DRUG STORES,HILO,555 KILAUEA AVENUE,,2895,HI
"LONGS DRUG STORES, INC. #9227",HILO,111 E. PUAINAKO STREET,,2895,HI
"EARL'S PAAUILO STORE, LLC",PAAUILO,HIGHWAY 19,,96776,HI
7-ELEVEN STORE #54138,HILO,1321 KILAUEA AVENUE,,96817,HI
WONG YUEN STORE,NAALEHU,WAIOHINU,,96772,HI
WIKI-WIKI MART #5,HILO,1710 KAMEHAMEHA AVENUE,,96720,HI
ALOHA ISLAND MART WAIAKEA SHELL,HILO,2200 KINOOLE STREET,,96813,HI
MIZUNO SUPERETTE,PAHALA,96-3167 PIKAKE STREET,,96777,HI
R & G MINI MART & LAUNDROMAT,PAHALA,5 KAMANI STREET,,96777,HI
WILL AND GRACE FILIPINO VARIETY STORE,NAALEHU,"95-5657 MAMALAHOA HIGHWAY, UNIT #4",,96772,HI
2 GO TESORO,HILO,434 KAMEHAMEHA AVENUE,,78259,HI
7-ELEVEN STORE #54258,HILO,74 WEST KAWILI STREET,,96817,HI
MINIT STOP LEILANI,HILO,763 LEILANI STREET,,96732,HI
"ORIENT CONNECTION, THE",HILO,"1261 KILAUEA AVENUE, #250",,96720,HI
WAL-MART #2473,HILO,325 MAKAALA STREET,,72716,HI
7-ELEVEN STORE #54277,KURTISTOWN,4809 HIGHWAY 11,,96817,HI
"B & E 76, LLC",NAALEHU,95-5591 MAMALAHOA HIGHWAY,,96772,HI
"MINA PHARMACY LTC, LLC",HILO,"1251 KILAUEA AVENUE, #190C-1",,96720,HI
"THE VOLCANO STORE, INC.",VOLCANO,19-4005 HAUNANI ROAD,,96785,HI
7-ELEVEN STORE 54209,PAHOA,15-2875 GOV'T ROAD,,96817,HI
HIRANO STORE,MT. VIEW,"HIGHWAY 11, GLENWOOD",,96721,HI
WIKI-WIKI MART #4,KEAAU,ORCHID LAND,,96749,HI
KEAAU SHELL FOODMART,KEAAU,16-573 OLD VOLCANO ROAD,,96720,HI
CONVENIENCE PLUS,HONOKAA,45-3244 MAMALAHOA HIGHWAY,,96727,HI
WAIPI'O VALLEY ARTWORKS,KUKUIHAELE,48-5416 GOVERNMENT MAIN ROAD,,96727,HI
KEAUKAHA MARKET,HILO,11 SILVA STREET,,96720,HI
JJ'S COUNTRY MARKET,HONOKAA,45-3745 HONOKAA-WAIPIO ROAD,,96776,HI
HILO SEEDS & SNACKS,HILO,15 WAIANUENUE AVENUE,,96720,HI
SAINT JOSEPH HIGH SCHOOL,HILO,1000 ULULANI STREET,,96720,HI
"ITSU'S FISHING SUPPLIES, INC.",HILO,810 PIILANI STREET,,96720,HI
N AND P FOOD MART,PAHOA,15-2992 PUNA ROAD,,96778,HI
WAIAKEA CENTER CHEVRON,HILO,321 MAKAALA STREET,,94583,HI
WALGREENS #13836,HILO,301 E. MAKAALA STREET,,60015,HI
J & P STORE,HILO,1976 KAUMANA DRIVE,,96720,HI
FAST FUELS,KEAAU,16-499 OLD VOLCANO ROAD,,96749,HI
GINGERPATCH MARKET AND DELI,HILO,26 KEKELA STREET,,96720,HI
HONOKAA FILIPINO STORE,HONOKAA,45-3577 MAMANE STREET,,96743,HI
"EARL'S PAAUILO STORE, LLC",PAAUILO,"43-1353 MAMALAHOA HIGHWAY, UNIT 2",,96776,HI
ALANI'S FISH MARKET,HILO,1582 KAUNALA WAY,,96720,HI
SACK N' SAVE,HILO,2100 KANOELEHUA AVENUE,,96816,HI
HAWAII ISLAND FOOD BANK-HILO,HILO,140-B HOLOMUA STREET,,96720,HI
PAHOA FRESH FISH,PAHOA,"15-2670 PAHOA VILLAGE ROAD, #2, SPACE D",,96778,HI
"SUISAN COMPANY, LIMITED-FISH MARKET",HILO,93 LIHIWAI STREET,,96720,HI
FOODLAND KEAAU #41,KEAAU,16-586 OLD VOLCANO ROAD,,96816,HI
SAFEWAY #2893,HILO,381 E. MAKAALA STREET,,85038,HI
KILAUEA MARKET,HILO,1178 KILAUEA AVENUE,,96720,HI
ISLAND MARKET,NAALEHU,NAALEHU SHOPPING CENTER,,96749,HI
MALAMA MARKET - PAHOA,PAHOA,15-2660 KEAAU-PAHOA ROAD,,96816,HI
COST-U-LESS,HILO,715 KINOOLE STREET,,96720,HI
"KONA SEAFOOD, INC.",HONAUNAU,"106 MILE MARKER, MAMALAHOA HIGHWAY",,96704,HI
PAHOA CASH & CARRY,PAHOA,OLD GOVERNMENT ROAD,,96778,HI
POKE TO YOUR TASTE,HILO,790 LEILANI STREET,,96720,HI
KTA SUPER STORES PUAINAKO MARKET,HILO,50 E. PUAINAKO STREET,,96720,HI
SACK-N-SAVE,HILO,250 KINOOLE STREET,,96816,HI
ISLAND NATURALS PAHOA,PAHOA,15-1870 AKE AKAMAI LOOP,,96778,HI
MARINA SEAFOODS,KAILUA-KONA,74-425 KEALAKEKEHE PARKWAY #17,,96745,HI
"MAOLI FOOD DESIGN, LLC",PAAUILO,43-964 PAAUILO MAKAI ROAD,,96743,HI
"GREENWELL FARMS, INC.",KEALAKEKUA,81-6581 MAMALAHOA HIGHWAY,,96750,HI
"HILO FISH COMPANY, INC.",HILO,55 HOLOMUA STREET,,96720,HI
BLONDIE'S,KAILUA-KONA,74-5552 A KAIWI STREET,,96750,HI
KUNI-MARU FARMS,CAPTAIN COOK,82-5952 NAPOOPOO ROAD,,96704,HI
BLUE KALO,HAKALAU,29-2110 MAMALAHOA HIGHWAY,,96710,HI
"RAINBOW SALTS, LLC",HONOKAA,45-3625 MAMANE STREET,,96727,HI
HOLLY'S HAWAIIAN DRESSING,VOLCANO,19-4108 HAUNANI ROAD,,96785,HI
ALANI'S FISH MARKET,HILO,1582 KAUNALA WAY,,96720,HI
"BAYVIEW FARM, INC.",HONAUNAU,83-5249 PAINTED CHURCH ROAD,,96726,HI
HAWAIIAN ISLE'S SEAFOOD,KAILUA-KONA,73-4156 HULIKOA DRIVE,,96740,HI
BAREFOOT FARMS/ENTERPRISES,HONOKAA,45-547 PLUMERIA STREET,,96727,HI
BLONDIE'S,KEALAKEKUA,79-7412 MAMALAHOA HIGHWAY,,96750,HI
KNEW SCHOOL FERMENTS,HILO,116 KAMEHAMEHA AVENUE,,96720,HI
BOONYANG RICKARD,HILO,804 KILAUEA AVENUE,,96720,HI
ABBIE SALSA,HONOKAA,45-539 PLUMERIA STREET,,96738,HI
"THE FOOD BASKET INC., HAWAII ISLAND'S FOOD BANK-HILO",HILO,140B HOLOMUA STREET,,96720,HI
MOTHER NATURE'S MIRACLE,HONOKAA,45-539 PLUMERIA STREET,,96776,HI
CHRIS' BAKERY,KEALAKEKUA,81-6596 MAMALAHOA HIGHWAY,,96750,HI
TNT SEAFOOD IMPORTS,HILO,212 KAMEHAMEHA AVENUE,,96720,HI
LONG EARS COFFEE COMPANY,PAAUILO,43-964 PAAUILO MAKAI ROAD,,96727,HI
DJ KITCHEN & BAKERY,PAHOA,15-3226 HO'OPILI STREET,,96778,HI
BREADS OF PARADISE,HONOKAA,44-3175 KALOPA MAUKA ROAD,,96727,HI
MOKUWAI PIKO POI,HONOKAA,45-519 PIKAKE STREET,,96727,HI
"BIG ISLAND CANDIES, INC.",HILO,585 HINANO STREET,,96720,HI
DESTINATION BAKE SHOP,PAHOA,12-6860 KALAPANA-KAPOHO ROAD,,96749,HI
BUDDHA BELLY BAKER,PAHOA,15-2817 GOVERNMENT ROAD,,96778,HI
DAD'S HAWAIIAN GRANOLA,VOLCANO,19-4030 WRIGHT ROAD,,96749,HI
DONNA'S COOKIES,PAAUILO,42-1019 GOVERNMENT ROAD,,96743,HI
BREADS OF PARADISE,HONOKAA,44-3175 KALOPA MAUKA ROAD,,96727,HI
ONO KINE DRIED PRODUCTS OF HAWAII,HILO,842 AWELA PLACE,,96720,HI
"E-CLAIRE'S BAKERY, LLC",HILO,268 WAIANUENUE AVENUE,,96710,HI
DONNA'S COOKIES,PAAUILO,42-1019 GOVERNMENT ROAD,,96727,HI
ROY'S FISHERY,NAALEHU,95-5801 MAMALAHOA HIGHWAY,,96775,HI
"BIG ISLAND DELIGHTS, INC.",HILO,400 MAKALIKA STREET,,96720,HI
"HOLY'S BAKERY, INC.",KAPAAU,54-3885 HOLY'S BAKERY ROAD,,96755,HI
HAWAIIAN GRANOLA COMPANY LLC,HILO,"230 KEKUANAOA STREET, STE 102",,96720,HI
"KONA GOLD RUM COMPANY, LLC",CAPTAIN COOK,83-5427 MAMALAHOA HIGHWAY,,96704,HI
"HARRIE'S SUMPTUOUS SMACKERS, INC.",HILO,112 KALO STREET,,96745,HI
LES' MENEHUNE KITCHEN,HAKALAU,29-2110 MAMALAHOA HIGHWAY,,96720,HI
KTA SUPER STORES-PUAINAKO BAKERY,HILO,50 E. PUAINAKO STREET,,96720,HI
JUST CAKES,HAKALAU,29-2110 MAMALAHOA HIGHWAY,,96728,HI
"LEILANI BAKERY OF HAWAII, LTD.",KAMUELA,"65-1158 MAMALAHOA HIGHWAY, #7",,96743,HI
MAC PIE,KAILUA-KONA,"74-5035 QUEEN KAAHUMANU HIGHWAY, SUITE 2B",,96740,HI
MAMA ELLA'S CANDIES OF HAWAII,PAAUILO,KAUMAMANO HOMESTEAD ROAD,,96776,HI
MIRIAM'S,HILO,55 ALANI STREET,,96720,HI
HCEOC PAAUILO CERTIFIED INCUBATOR KITCHEN,PAAUILO,43-964 PAAUILO MAKAI ROAD,,96776,HI
"LEE'S CHOP SUEY, INC.",HILO,53 W. LANIKAULA STREET,,96720,HI
MIRIAM'S,HILO,55 ALANI STREET,,96720,HI
KONA KAY'S MAC-NUT PRODUCTS,CAPTAIN COOK,82-6275 PUUHONUA ROAD,,96704,HI
LES' MENEHUNE KITCHEN,HAKALAU,29-2110 MAMALAHOA HIGHWAY,,96720,HI
KELLY BOY'S BAKERY,HILO,175 UHU STREET,,96720,HI
LANKY'S PASTRIES,HILO,"1263 KILAUEA AVENUE, STE 28",,96720,HI
SHORT N SWEET BAKERY & CAFÉ,HILO,374 KINOOLE STREET,,96720,HI
NEW STAR BAKERY & COFFEE SHOP,HILO,266 MAKAALA STREET,,96720,HI
OLA'A BAKING COMPANY,VOLCANO,"WRIGHT ROAD, COOPER CENTER",,96760,HI
POOKI'S COOKIE'S LLC,PAHOA,15-2660 PAHOA VILLAGE ROAD,,96778,HI
RAINBOW FALLS KITCHEN,HILO,47 RAINBOW DRIVE,,96720,HI
PAULINE'S BAKERY,HILO,152 W. NAAUAO STREET,,96720,HI
ONE-TON CHIP COOKIES,HILO,2036 KILAUEA AVENUE,,96720,HI
PUNALU'U BAKE SHOP,NAALEHU,95-5642 MAMALAHOA HIGHWAY,,96772,HI
RAINBOW MOON,VOLCANO,11-3980 LANIHULI ROAD,,96785,HI
MOONSTRUCK PATISSERIE,HILO,16 FURNEAUX LANE,,96720,HI
RAINBOW FALLS KITCHEN,HILO,47 RAINBOW DRIVE,,96720,HI
VIERRA'S BAKERY/CAFÉ/C-K BAKERS,HONOKAA,45-3625 MAMANE STREET,,96743,HI
